,Energy Consumption,Wind Velocity,Sun Duration,Air Temperature,Precipitation Amount
2019-09-09 10:00:00,66491.0,2.5,0.0,13.9,2.3
2019-09-09 11:00:00,65682.75,3.4,0.0,14.1,2.7
2019-09-09 12:00:00,64485.75,1.9,0.0,13.9,1.0
2019-09-09 13:00:00,63553.5,1.9,0.0,14.3,2.0
2019-09-09 14:00:00,61876.25,2.3,0.0,13.8,1.7
2019-09-09 15:00:00,61651.5,2.3,0.0,13.6,4.0
2019-09-09 16:00:00,61636.0,5.9,0.0,13.5,3.5
2019-09-09 17:00:00,61762.25,5.7,0.0,13.2,0.4
2019-09-09 18:00:00,61048.0,6.1,0.0,12.6,0.1
2019-09-09 19:00:00,56763.5,7.5,0.0,12.3,1.0
2019-09-09 20:00:00,52636.75,7.3,0.0,12.1,0.3
2019-09-10 03:00:00,49108.25,6.3,0.0,12.5,0.0
2019-09-10 04:00:00,57405.25,7.0,0.0,12.4,0.0
2019-09-10 05:00:00,62395.5,6.3,0.0,12.1,0.0
2019-09-10 06:00:00,64784.0,6.6,0.0,12.3,0.0
2019-09-10 07:00:00,65471.25,7.1,0.0,12.3,0.0
2019-09-10 08:00:00,66998.75,7.5,0.0,14.3,0.0
2019-09-10 09:00:00,68398.75,7.5,3.0,15.6,0.0
2019-09-10 10:00:00,68009.25,8.4,1.0,16.7,0.0
2019-09-10 11:00:00,66925.75,8.1,10.0,17.7,0.0
2019-09-10 12:00:00,65726.75,5.8,14.0,18.3,0.0
2019-09-10 13:00:00,64596.75,7.0,2.0,17.3,0.0
2019-09-10 14:00:00,62831.25,5.1,0.0,19.0,0.0
2019-09-10 15:00:00,62238.25,5.3,0.0,18.7,0.0
2019-09-10 16:00:00,61840.0,6.0,0.0,18.0,0.0
2019-09-10 17:00:00,61696.5,5.1,0.0,16.6,0.0
2019-09-10 18:00:00,61653.0,3.5,0.0,14.5,0.0
2019-09-10 19:00:00,57780.0,4.5,0.0,12.9,0.0
2019-09-10 20:00:00,53252.75,4.9,0.0,12.1,0.0
2019-09-11 03:00:00,49152.0,3.7,0.0,9.5,0.0
2019-09-11 04:00:00,58199.75,2.9,0.0,9.4,0.0
2019-09-11 05:00:00,63127.5,3.7,0.0,8.7,0.0
2019-09-11 06:00:00,65251.0,3.1,46.0,9.6,0.0
2019-09-11 07:00:00,65452.5,1.6,60.0,11.7,0.0
2019-09-11 08:00:00,66468.25,2.4,60.0,15.5,0.0
2019-09-11 09:00:00,67486.0,2.5,60.0,17.5,0.0
2019-09-11 10:00:00,67860.75,3.4,60.0,19.7,0.0
2019-09-11 11:00:00,67482.5,3.6,60.0,21.0,0.0
2019-09-11 12:00:00,66263.25,4.7,60.0,21.6,0.0
2019-09-11 13:00:00,65418.75,3.6,44.0,22.0,0.0
2019-09-11 14:00:00,63689.75,5.2,12.0,21.5,0.0
2019-09-11 15:00:00,63558.25,5.2,0.0,21.9,0.0
2019-09-11 16:00:00,63756.0,4.0,0.0,20.6,0.0
2019-09-11 17:00:00,64365.5,3.4,0.0,19.1,0.0
2019-09-11 18:00:00,63839.5,4.2,0.0,17.0,0.0
2019-09-11 19:00:00,59581.25,5.1,0.0,16.3,0.0
2019-09-11 20:00:00,54980.0,5.1,0.0,15.6,0.0
2019-09-12 03:00:00,49659.5,4.2,0.0,14.4,0.1
2019-09-12 04:00:00,58284.0,4.2,0.0,14.3,0.6
2019-09-12 05:00:00,63281.75,3.6,0.0,14.2,0.0
2019-09-12 06:00:00,65437.75,3.7,2.0,14.4,0.0
2019-09-12 07:00:00,65704.75,3.1,20.0,15.4,0.0
2019-09-12 08:00:00,66871.0,3.7,14.0,16.0,0.0
2019-09-12 09:00:00,67849.75,3.1,2.0,17.3,0.0
2019-09-12 10:00:00,67367.25,3.0,17.0,17.3,0.0
2019-09-12 11:00:00,66892.5,3.6,30.0,18.9,0.0
2019-09-12 12:00:00,65655.25,4.7,20.0,20.4,0.0
2019-09-12 13:00:00,64522.75,3.4,10.0,19.8,0.0
2019-09-12 14:00:00,63357.5,4.4,43.0,21.7,0.0
2019-09-12 15:00:00,62828.0,3.8,32.0,21.5,0.0
2019-09-12 16:00:00,62534.25,4.6,52.0,21.0,0.0
2019-09-12 17:00:00,62576.0,2.1,60.0,20.2,0.0
2019-09-12 18:00:00,62408.5,3.9,9.0,18.0,0.0
2019-09-12 19:00:00,58430.5,4.3,0.0,17.5,0.0
2019-09-12 20:00:00,53858.75,4.4,0.0,17.6,0.0
2019-09-13 03:00:00,50921.75,4.4,0.0,15.2,0.0
2019-09-13 04:00:00,59535.5,4.4,0.0,16.2,0.0
2019-09-13 05:00:00,64099.0,4.6,0.0,16.6,0.0
2019-09-13 06:00:00,66413.25,4.3,0.0,16.8,0.0
2019-09-13 07:00:00,67141.25,5.6,0.0,17.9,0.0
2019-09-13 08:00:00,68588.5,5.5,18.0,19.0,0.0
2019-09-13 09:00:00,69488.25,6.1,31.0,19.6,0.0
2019-09-13 10:00:00,68136.0,6.9,36.0,20.5,0.0
2019-09-13 11:00:00,66769.5,7.0,41.0,21.8,0.0
2019-09-13 12:00:00,65189.75,8.9,51.0,19.1,0.0
2019-09-13 13:00:00,63448.0,3.7,44.0,18.6,0.0
2019-09-13 14:00:00,61966.0,4.9,42.0,19.9,0.0
2019-09-13 15:00:00,61325.0,5.7,56.0,19.3,0.0
2019-09-13 16:00:00,60555.75,5.0,47.0,19.1,0.0
2019-09-13 17:00:00,60517.25,3.2,9.0,17.7,0.0
2019-09-13 18:00:00,59742.75,3.1,0.0,16.2,0.0
2019-09-13 19:00:00,55729.25,2.3,0.0,15.1,0.0
2019-09-13 20:00:00,51615.0,2.1,0.0,13.9,0.0
2019-09-14 03:00:00,41875.75,2.8,0.0,9.2,0.0
2019-09-14 04:00:00,44117.5,3.0,0.0,8.7,0.0
2019-09-14 05:00:00,46594.25,2.7,0.0,8.3,0.0
2019-09-14 06:00:00,50178.5,2.7,25.0,8.7,0.0
2019-09-14 07:00:00,52946.25,1.9,60.0,10.5,0.0
2019-09-14 08:00:00,54772.25,0.7,60.0,13.4,0.0
2019-09-14 09:00:00,55750.25,2.0,60.0,15.6,0.0
2019-09-14 10:00:00,54830.25,2.3,60.0,15.7,0.0
2019-09-14 11:00:00,53104.5,2.5,57.0,17.8,0.0
2019-09-14 12:00:00,51509.0,2.2,53.0,18.0,0.0
2019-09-14 13:00:00,50801.75,1.7,50.0,18.6,0.0
2019-09-14 14:00:00,50374.5,2.3,36.0,18.7,0.0
2019-09-14 15:00:00,50677.5,2.8,49.0,18.3,0.0
2019-09-14 16:00:00,51174.0,0.9,48.0,17.8,0.0
2019-09-14 17:00:00,51254.0,0.9,53.0,16.1,0.0
2019-09-14 18:00:00,51184.5,1.2,0.0,14.1,0.0
2019-09-14 19:00:00,48310.25,1.6,0.0,14.2,0.0
2019-09-14 20:00:00,45763.75,3.6,0.0,13.5,0.0
2019-09-15 03:00:00,39440.25,5.9,0.0,10.1,0.0
2019-09-15 04:00:00,40478.75,4.0,0.0,9.5,0.0
2019-09-15 05:00:00,42451.75,6.0,0.0,9.8,0.0
2019-09-15 06:00:00,45879.25,5.3,0.0,9.9,0.0
2019-09-15 07:00:00,48664.75,3.9,0.0,12.6,0.0
2019-09-15 08:00:00,50609.25,4.4,0.0,16.1,0.0
2019-09-15 09:00:00,52104.25,4.4,20.0,18.2,0.0
2019-09-15 10:00:00,51913.5,5.6,28.0,19.3,0.0
2019-09-15 11:00:00,50572.25,5.3,16.0,20.1,0.0
2019-09-15 12:00:00,49237.5,5.5,20.0,21.2,0.0
2019-09-15 13:00:00,48423.75,5.6,0.0,22.1,0.0
2019-09-15 14:00:00,48287.0,5.6,0.0,22.4,0.0
2019-09-15 15:00:00,49591.75,7.0,25.0,22.8,0.0
2019-09-15 16:00:00,50950.25,6.4,14.0,21.5,0.0
2019-09-15 17:00:00,51796.0,5.9,0.0,20.6,0.0
2019-09-15 18:00:00,52425.0,5.3,0.0,20.2,0.0
2019-09-15 19:00:00,50075.5,5.6,0.0,19.9,0.0
2019-09-15 20:00:00,47948.5,5.4,0.0,17.7,0.0
2019-09-16 03:00:00,47021.0,4.3,0.0,13.6,0.0
2019-09-16 04:00:00,56645.75,3.9,0.0,13.2,0.0
2019-09-16 05:00:00,61977.25,3.2,0.0,12.9,0.0
2019-09-16 06:00:00,64331.25,3.8,0.0,12.9,0.0
2019-09-16 07:00:00,64892.0,3.4,53.0,13.5,0.0
2019-09-16 08:00:00,66299.0,3.3,60.0,12.9,0.4
2019-09-16 09:00:00,67346.5,2.9,39.0,13.0,0.0
2019-09-16 10:00:00,67084.25,5.5,22.0,12.6,0.1
2019-09-16 11:00:00,66553.25,5.2,8.0,13.2,0.0
2019-09-16 12:00:00,65757.25,4.1,7.0,14.5,0.0
2019-09-16 13:00:00,64818.5,3.9,8.0,14.0,0.0
2019-09-16 14:00:00,63513.75,3.2,10.0,14.3,0.0
2019-09-16 15:00:00,63298.75,4.5,29.0,14.4,0.0
2019-09-16 16:00:00,63156.5,3.9,47.0,13.9,0.0
2019-09-16 17:00:00,63708.0,3.9,11.0,13.3,0.0
2019-09-16 18:00:00,62452.0,3.6,0.0,12.7,0.0
2019-09-16 19:00:00,58207.0,4.0,0.0,12.7,0.0
2019-09-16 20:00:00,53866.5,4.3,0.0,12.4,0.0
2019-09-17 03:00:00,50672.5,5.2,0.0,11.0,0.0
2019-09-17 04:00:00,59451.0,4.9,0.0,10.7,0.0
2019-09-17 05:00:00,64503.75,5.0,0.0,10.7,0.0
2019-09-17 06:00:00,66692.25,6.0,0.0,11.0,0.0
2019-09-17 07:00:00,67195.0,5.4,0.0,11.7,0.0
2019-09-17 08:00:00,68568.5,6.4,23.0,13.2,0.0
2019-09-17 09:00:00,70065.5,6.8,25.0,13.6,0.0
2019-09-17 10:00:00,69473.25,6.7,15.0,14.1,0.0
2019-09-17 11:00:00,68893.5,6.7,36.0,14.1,0.0
2019-09-17 12:00:00,67950.25,8.9,31.0,13.2,0.1
2019-09-17 13:00:00,67092.75,9.4,53.0,14.3,0.0
2019-09-17 14:00:00,65681.5,8.3,33.0,10.6,3.0
2019-09-17 15:00:00,65384.25,8.3,51.0,10.8,0.3
2019-09-17 16:00:00,65048.75,9.9,45.0,11.8,0.0
2019-09-17 17:00:00,65858.75,7.6,41.0,10.5,0.0
2019-09-17 18:00:00,65153.5,9.1,0.0,10.5,0.0
2019-09-17 19:00:00,60723.75,6.9,0.0,9.9,0.0
2019-09-17 20:00:00,55741.25,7.4,0.0,9.7,0.0
2019-09-18 03:00:00,51021.75,6.0,0.0,7.6,0.0
2019-09-18 04:00:00,60137.75,5.6,0.0,7.2,0.0
2019-09-18 05:00:00,64536.5,5.6,0.0,7.2,0.0
2019-09-18 06:00:00,66184.25,5.6,0.0,7.8,0.0
2019-09-18 07:00:00,66520.5,6.7,37.0,9.3,0.0
2019-09-18 08:00:00,67412.75,5.3,56.0,11.3,0.0
2019-09-18 09:00:00,68134.5,9.1,60.0,13.0,0.0
2019-09-18 10:00:00,67518.5,8.6,43.0,13.7,0.0
2019-09-18 11:00:00,67344.75,6.5,21.0,13.3,0.0
2019-09-18 12:00:00,66335.0,6.9,29.0,15.1,0.0
2019-09-18 13:00:00,65054.0,5.8,19.0,15.4,0.0
2019-09-18 14:00:00,63746.5,5.6,37.0,15.0,0.0
2019-09-18 15:00:00,63508.5,6.1,24.0,15.5,0.0
2019-09-18 16:00:00,63049.25,4.8,31.0,14.6,0.0
2019-09-18 17:00:00,63864.5,4.2,7.0,13.5,0.0
2019-09-18 18:00:00,62607.0,4.6,0.0,11.7,0.0
2019-09-18 19:00:00,58178.5,5.5,0.0,12.2,0.0
2019-09-18 20:00:00,53915.75,3.4,0.0,10.7,0.0
2019-09-19 03:00:00,49543.25,5.0,0.0,7.0,0.0
2019-09-19 04:00:00,58179.75,4.6,0.0,6.9,0.0
2019-09-19 05:00:00,62641.0,4.2,0.0,6.5,0.0
2019-09-19 06:00:00,64314.0,4.2,26.0,6.8,0.0
2019-09-19 07:00:00,64937.75,5.1,60.0,8.3,0.0
2019-09-19 08:00:00,65332.25,2.8,60.0,10.1,0.0
2019-09-19 09:00:00,66659.75,3.9,59.0,12.2,0.0
2019-09-19 10:00:00,66260.5,4.1,30.0,13.4,0.0
2019-09-19 11:00:00,65132.75,4.7,49.0,14.5,0.0
2019-09-19 12:00:00,64004.5,4.3,53.0,15.5,0.0
2019-09-19 13:00:00,62861.5,3.6,51.0,16.2,0.0
2019-09-19 14:00:00,61514.0,4.0,60.0,15.5,0.0
2019-09-19 15:00:00,61226.25,4.8,55.0,16.1,0.0
2019-09-19 16:00:00,61402.25,3.8,57.0,14.8,0.0
2019-09-19 17:00:00,62472.75,4.2,47.0,13.8,0.0
2019-09-19 18:00:00,61756.5,3.3,0.0,11.4,0.0
2019-09-19 19:00:00,57006.25,3.3,0.0,10.3,0.0
2019-09-19 20:00:00,52680.25,3.2,0.0,9.3,0.0
2019-09-20 03:00:00,49704.75,3.5,0.0,6.6,0.0
2019-09-20 04:00:00,57779.25,3.8,0.0,6.5,0.0
2019-09-20 05:00:00,62369.25,3.5,0.0,6.0,0.0
2019-09-20 06:00:00,64782.75,3.5,0.0,6.3,0.0
2019-09-20 07:00:00,64722.0,3.8,0.0,7.6,0.0
2019-09-20 08:00:00,65530.75,3.5,0.0,10.0,0.0
2019-09-20 09:00:00,66346.75,3.4,2.0,12.0,0.0
2019-09-20 10:00:00,65268.25,3.9,0.0,12.8,0.0
2019-09-20 11:00:00,63689.5,3.8,3.0,13.1,0.0
2019-09-20 12:00:00,61868.25,4.1,23.0,13.9,0.0
2019-09-20 13:00:00,60276.0,4.7,0.0,15.6,0.0
2019-09-20 14:00:00,59918.25,3.9,19.0,16.5,0.0
2019-09-20 15:00:00,59668.0,4.4,0.0,16.0,0.0
2019-09-20 16:00:00,59849.0,3.2,2.0,15.3,0.0
2019-09-20 17:00:00,60748.5,3.4,0.0,14.7,0.0
2019-09-20 18:00:00,59619.75,3.0,0.0,14.0,0.0
2019-09-20 19:00:00,55425.5,2.9,0.0,13.6,0.0
2019-09-20 20:00:00,51532.25,3.8,0.0,12.1,0.0
2019-09-21 03:00:00,42093.25,4.4,0.0,8.4,0.0
2019-09-21 04:00:00,44223.0,4.2,0.0,8.3,0.0
2019-09-21 05:00:00,46907.0,4.1,0.0,7.3,0.0
2019-09-21 06:00:00,50468.5,3.2,0.0,7.9,0.0
2019-09-21 07:00:00,52802.0,2.4,1.0,10.4,0.0
2019-09-21 08:00:00,54443.25,1.7,0.0,13.5,0.0
2019-09-21 09:00:00,55084.0,1.8,0.0,16.2,0.0
2019-09-21 10:00:00,53928.75,3.7,0.0,17.7,0.0
2019-09-21 11:00:00,52615.5,2.6,23.0,19.3,0.0
2019-09-21 12:00:00,50914.25,2.4,60.0,19.9,0.0
2019-09-21 13:00:00,50052.5,3.1,60.0,20.6,0.0
2019-09-21 14:00:00,49104.0,2.5,60.0,20.7,0.0
2019-09-21 15:00:00,49729.0,0.8,60.0,21.3,0.0
2019-09-21 16:00:00,50912.75,1.8,60.0,19.6,0.0
2019-09-21 17:00:00,51983.25,2.3,50.0,17.2,0.0
2019-09-21 18:00:00,51348.25,3.3,0.0,15.7,0.0
2019-09-21 19:00:00,48187.0,2.8,0.0,15.4,0.0
2019-09-21 20:00:00,45753.0,4.1,0.0,14.2,0.0
2019-09-22 03:00:00,37390.5,5.0,0.0,9.4,0.0
2019-09-22 04:00:00,38436.5,5.7,0.0,8.7,0.0
2019-09-22 05:00:00,40554.75,5.0,0.0,8.0,0.0
2019-09-22 06:00:00,43687.0,4.1,38.0,7.8,0.0
2019-09-22 07:00:00,46455.25,3.3,60.0,9.7,0.0
2019-09-22 08:00:00,48511.75,3.1,60.0,13.8,0.0
2019-09-22 09:00:00,49800.75,3.5,60.0,17.3,0.0
2019-09-22 10:00:00,49173.25,3.2,60.0,19.4,0.0
2019-09-22 11:00:00,47705.75,3.3,60.0,20.6,0.0
2019-09-22 12:00:00,46377.0,3.3,60.0,22.7,0.0
2019-09-22 13:00:00,45822.25,3.1,60.0,24.9,0.0
2019-09-22 14:00:00,45512.75,4.2,60.0,24.5,0.0
2019-09-22 15:00:00,47415.75,3.7,60.0,24.2,0.0
2019-09-22 16:00:00,49388.25,2.8,60.0,22.3,0.0
2019-09-22 17:00:00,51587.25,3.3,40.0,19.5,0.0
2019-09-22 18:00:00,52280.5,4.0,0.0,17.5,0.0
2019-09-22 19:00:00,50024.0,3.7,0.0,16.2,0.0
2019-09-22 20:00:00,48268.75,4.1,0.0,15.4,0.0
2019-09-23 03:00:00,48125.75,5.2,0.0,10.3,0.0
2019-09-23 04:00:00,57763.0,5.0,0.0,9.5,0.0
2019-09-23 05:00:00,63109.0,4.5,0.0,9.1,0.0
2019-09-23 06:00:00,65533.75,4.7,27.0,9.2,0.0
2019-09-23 07:00:00,66177.0,4.0,60.0,10.7,0.0
2019-09-23 08:00:00,67735.0,5.3,60.0,14.1,0.0
2019-09-23 09:00:00,68830.25,3.6,60.0,17.7,0.0
2019-09-23 10:00:00,68308.75,3.2,60.0,19.7,0.0
2019-09-23 11:00:00,67587.25,3.2,60.0,21.4,0.0
2019-09-23 12:00:00,66051.5,2.9,60.0,21.8,0.0
2019-09-23 13:00:00,64643.0,2.3,60.0,22.1,0.0
2019-09-23 14:00:00,63341.75,2.8,60.0,22.7,0.0
2019-09-23 15:00:00,63211.5,2.4,60.0,22.2,0.0
2019-09-23 16:00:00,63313.25,1.8,45.0,20.2,0.0
2019-09-23 17:00:00,64588.25,1.7,2.0,18.1,0.0
2019-09-23 18:00:00,62395.25,0.8,0.0,18.0,0.0
2019-09-23 19:00:00,57589.0,0.4,0.0,17.0,0.0
2019-09-23 20:00:00,53098.5,1.3,0.0,16.6,0.0
2019-09-24 03:00:00,49416.25,2.8,0.0,13.6,0.0
2019-09-24 04:00:00,58047.5,2.8,0.0,13.9,0.0
2019-09-24 05:00:00,62857.75,3.1,0.0,14.1,0.0
2019-09-24 06:00:00,65209.75,2.3,0.0,14.5,0.0
2019-09-24 07:00:00,65918.25,2.5,0.0,15.0,0.0
2019-09-24 08:00:00,66659.0,1.2,0.0,15.1,0.0
2019-09-24 09:00:00,67631.0,1.4,0.0,15.7,0.0
2019-09-24 10:00:00,67268.5,0.9,0.0,16.1,0.0
2019-09-24 11:00:00,66212.0,1.0,3.0,17.0,0.0
2019-09-24 12:00:00,65286.75,0.6,48.0,17.5,0.0
2019-09-24 13:00:00,64311.25,1.5,49.0,17.8,0.0
2019-09-24 14:00:00,63125.25,2.0,58.0,18.5,0.0
2019-09-24 15:00:00,63373.0,1.6,54.0,19.0,0.0
2019-09-24 16:00:00,63590.0,2.3,16.0,17.6,0.0
2019-09-24 17:00:00,65139.5,2.2,0.0,16.2,0.0
2019-09-24 18:00:00,62956.5,3.2,0.0,15.4,0.0
2019-09-24 19:00:00,58588.75,3.7,0.0,14.7,0.0
2019-09-24 20:00:00,54006.25,3.8,0.0,14.4,0.0
2019-09-25 03:00:00,49790.0,2.7,0.0,13.0,0.0
2019-09-25 04:00:00,58723.0,3.0,0.0,12.8,0.0
2019-09-25 05:00:00,63984.0,3.0,0.0,12.7,0.0
2019-09-25 06:00:00,65611.75,3.1,0.0,13.3,0.0
2019-09-25 07:00:00,66076.0,2.8,0.0,13.4,0.0
2019-09-25 08:00:00,67181.75,1.0,0.0,13.9,0.2
2019-09-25 09:00:00,68399.75,1.4,0.0,14.8,0.1
2019-09-25 10:00:00,67634.0,1.7,0.0,16.0,0.0
2019-09-25 11:00:00,66454.5,2.1,0.0,16.3,0.0
2019-09-25 12:00:00,65125.75,0.7,0.0,16.2,0.0
2019-09-25 13:00:00,64124.75,1.8,0.0,15.4,0.0
2019-09-25 14:00:00,63032.0,2.9,0.0,15.2,0.7
2019-09-25 15:00:00,62910.0,3.7,0.0,14.9,0.8
2019-09-25 16:00:00,63373.75,4.0,0.0,15.2,0.0
2019-09-25 17:00:00,64841.5,3.1,0.0,14.6,0.0
2019-09-25 18:00:00,62335.25,3.5,0.0,14.2,0.0
2019-09-25 19:00:00,57953.5,3.3,0.0,13.4,0.0
2019-09-25 20:00:00,53821.75,3.8,0.0,12.6,0.0
2019-09-26 03:00:00,50024.0,3.9,0.0,10.2,0.0
2019-09-26 04:00:00,59038.75,4.0,0.0,10.0,0.0
2019-09-26 05:00:00,63900.0,3.6,0.0,9.6,0.0
2019-09-26 06:00:00,66121.0,4.0,0.0,9.7,0.0
2019-09-26 07:00:00,66768.0,2.8,0.0,10.6,0.0
2019-09-26 08:00:00,67838.25,1.9,0.0,13.4,0.0
2019-09-26 09:00:00,68721.25,1.2,0.0,16.1,0.0
2019-09-26 10:00:00,68381.5,1.5,0.0,17.6,0.0
2019-09-26 11:00:00,67615.5,1.4,0.0,18.3,0.0
2019-09-26 12:00:00,66204.0,1.3,0.0,18.8,0.0
2019-09-26 13:00:00,65557.5,0.4,0.0,18.9,0.0
2019-09-26 14:00:00,64573.0,1.6,0.0,19.4,0.0
2019-09-26 15:00:00,64601.75,2.1,2.0,20.1,0.0
2019-09-26 16:00:00,64916.5,1.9,3.0,18.6,0.0
2019-09-26 17:00:00,66346.5,2.8,0.0,17.0,0.0
2019-09-26 18:00:00,63773.5,3.5,0.0,16.3,0.0
2019-09-26 19:00:00,59457.25,3.5,0.0,16.4,0.0
2019-09-26 20:00:00,55094.25,4.1,0.0,16.3,0.0
2019-09-27 03:00:00,50377.0,4.8,0.0,15.1,0.0
2019-09-27 04:00:00,59175.25,3.7,0.0,15.4,0.0
2019-09-27 05:00:00,64809.75,4.4,0.0,15.3,0.2
2019-09-27 06:00:00,67625.25,3.1,0.0,15.3,0.3
2019-09-27 07:00:00,67904.0,3.2,0.0,15.6,0.3
2019-09-27 08:00:00,68817.0,3.8,0.0,15.9,1.1
2019-09-27 09:00:00,69687.5,3.9,0.0,16.4,0.4
2019-09-27 10:00:00,68613.0,3.5,0.0,16.6,0.2
2019-09-27 11:00:00,66828.25,2.1,10.0,15.1,2.1
2019-09-27 12:00:00,64634.5,1.0,8.0,15.2,2.1
2019-09-27 13:00:00,63912.75,1.8,18.0,15.6,0.4
2019-09-27 14:00:00,62444.5,5.3,25.0,14.5,3.5
2019-09-27 15:00:00,61914.25,2.8,59.0,14.1,2.1
2019-09-27 16:00:00,61769.0,3.1,24.0,14.3,0.0
2019-09-27 17:00:00,63037.5,2.8,11.0,13.5,0.0
2019-09-27 18:00:00,60849.5,4.4,0.0,12.7,0.0
2019-09-27 19:00:00,56223.0,4.1,0.0,12.8,0.0
2019-09-27 20:00:00,52181.0,4.1,0.0,12.4,0.0
2019-09-28 03:00:00,43232.25,4.9,0.0,11.8,0.0
2019-09-28 04:00:00,45575.75,4.6,0.0,11.7,0.0
2019-09-28 05:00:00,48872.5,4.2,0.0,11.6,0.0
2019-09-28 06:00:00,52933.0,4.6,0.0,12.2,0.3
2019-09-28 07:00:00,55452.75,4.6,3.0,12.6,0.0
2019-09-28 08:00:00,58134.75,3.8,27.0,13.7,0.1
2019-09-28 09:00:00,59070.75,4.0,8.0,14.6,0.0
2019-09-28 10:00:00,58128.5,5.5,41.0,16.9,0.0
2019-09-28 11:00:00,56199.0,4.4,28.0,17.8,0.0
2019-09-28 12:00:00,54635.5,3.2,35.0,18.1,0.1
2019-09-28 13:00:00,54036.25,4.8,21.0,18.5,0.0
2019-09-28 14:00:00,53383.25,2.8,13.0,14.5,4.3
2019-09-28 15:00:00,52956.0,4.2,52.0,15.2,0.5
2019-09-28 16:00:00,53910.0,3.4,55.0,14.9,0.0
2019-09-28 17:00:00,55521.0,3.6,8.0,14.0,0.6
2019-09-28 18:00:00,53479.5,4.9,0.0,13.5,0.0
2019-09-28 19:00:00,50455.75,4.6,0.0,12.9,0.0
2019-09-28 20:00:00,48475.5,5.2,0.0,13.2,0.0
2019-09-29 03:00:00,39564.5,6.1,0.0,12.5,0.0
2019-09-29 04:00:00,40179.0,4.9,0.0,12.3,0.0
2019-09-29 05:00:00,41749.75,6.2,0.0,12.3,0.0
2019-09-29 06:00:00,45107.75,5.1,0.0,13.1,0.0
2019-09-29 07:00:00,48584.75,5.7,0.0,14.0,0.0
2019-09-29 08:00:00,51351.25,5.1,0.0,13.7,0.1
2019-09-29 09:00:00,53838.75,5.5,0.0,14.3,0.1
2019-09-29 10:00:00,54054.25,4.6,0.0,13.4,0.9
2019-09-29 11:00:00,52761.25,4.1,0.0,13.5,3.3
2019-09-29 12:00:00,51417.0,4.4,0.0,14.1,0.2
2019-09-29 13:00:00,50125.75,4.4,0.0,14.4,0.5
2019-09-29 14:00:00,50138.25,5.3,0.0,14.4,0.9
2019-09-29 15:00:00,52196.5,4.9,0.0,14.8,0.2
2019-09-29 16:00:00,53732.0,3.4,0.0,14.1,0.0
2019-09-29 17:00:00,54919.75,5.4,0.0,13.9,0.1
2019-09-29 18:00:00,53192.0,5.7,0.0,14.9,0.0
2019-09-29 19:00:00,51552.25,5.4,0.0,14.5,0.0
2019-09-29 20:00:00,49907.5,5.5,0.0,13.9,0.2
2019-09-30 03:00:00,50935.5,6.5,0.0,15.0,0.1
2019-09-30 04:00:00,60637.25,7.2,0.0,15.1,0.1
2019-09-30 05:00:00,66160.0,8.7,0.0,14.7,1.2
2019-09-30 06:00:00,68150.75,9.7,0.0,14.5,0.4
2019-09-30 07:00:00,68753.75,9.6,0.0,13.4,0.0
2019-09-30 08:00:00,69994.75,13.4,0.0,13.2,0.8
2019-09-30 09:00:00,71846.0,13.7,0.0,13.9,0.0
2019-09-30 10:00:00,70831.0,11.3,0.0,13.3,0.0
2019-09-30 11:00:00,70198.5,10.6,11.0,14.2,0.0
2019-09-30 12:00:00,68386.25,9.3,58.0,15.1,0.0
2019-09-30 13:00:00,67230.5,9.2,48.0,13.8,0.4
2019-09-30 14:00:00,65426.0,9.1,17.0,14.7,0.0
2019-09-30 15:00:00,64534.0,5.3,33.0,14.6,0.0
2019-09-30 16:00:00,65031.75,10.9,44.0,15.2,0.1
2019-09-30 17:00:00,66728.25,10.4,25.0,14.6,0.0
2019-09-30 18:00:00,63731.25,6.6,0.0,12.7,0.1
2019-09-30 19:00:00,59258.5,5.7,0.0,12.4,0.0
2019-09-30 20:00:00,55084.5,4.2,0.0,12.1,0.0
2019-10-01 03:00:00,51578.5,5.0,0.0,10.8,0.0
2019-10-01 04:00:00,59858.75,4.4,0.0,10.8,0.1
2019-10-01 05:00:00,65376.25,5.2,0.0,10.6,0.5
2019-10-01 06:00:00,67420.0,4.5,0.0,10.8,0.1
2019-10-01 07:00:00,68033.5,4.3,0.0,11.0,0.7
2019-10-01 08:00:00,69305.5,4.1,0.0,11.5,1.2
2019-10-01 09:00:00,70241.0,4.8,0.0,12.7,0.1
2019-10-01 10:00:00,70117.75,5.4,0.0,13.3,0.0
2019-10-01 11:00:00,69792.75,5.1,0.0,13.8,0.0
2019-10-01 12:00:00,68453.25,5.0,0.0,14.1,1.8
2019-10-01 13:00:00,66797.0,5.7,0.0,15.2,0.2
2019-10-01 14:00:00,65403.25,5.4,0.0,15.7,0.0
2019-10-01 15:00:00,65264.0,5.1,0.0,16.6,0.0
2019-10-01 16:00:00,65657.75,5.1,0.0,16.2,0.0
2019-10-01 17:00:00,66859.5,5.1,0.0,15.7,0.0
2019-10-01 18:00:00,63557.25,5.3,0.0,15.6,0.0
2019-10-01 19:00:00,58953.5,5.9,0.0,16.1,0.0
2019-10-01 20:00:00,54666.25,5.2,0.0,15.9,0.0
2019-10-02 03:00:00,51323.25,3.8,0.0,11.8,0.6
2019-10-02 04:00:00,59888.75,4.9,0.0,9.3,5.6
2019-10-02 05:00:00,65000.5,6.7,0.0,7.8,4.9
