STATIONS_ID;MESS_DATUM;QN_7;SD_SO;eor
       3897;2019071313;   10; 59.00;eor
       3897;2019071314;   10; 39.00;eor
       3897;2019071315;   10; 21.00;eor
       3897;2019071316;   10; 49.00;eor
       3897;2019071317;   10; 53.00;eor
       3897;2019071318;   10; 50.00;eor
       3897;2019071319;   10; 51.00;eor
       3897;2019071320;   10;  0.00;eor
       3897;2019071403;   10;  0.00;eor
       3897;2019071404;   10;  0.00;eor
       3897;2019071405;   10;  0.00;eor
       3897;2019071406;   10;  0.00;eor
       3897;2019071407;   10;  0.00;eor
       3897;2019071408;   10;  0.00;eor
       3897;2019071409;   10;  0.00;eor
       3897;2019071410;   10;  0.00;eor
       3897;2019071411;   10;  0.00;eor
       3897;2019071412;   10;  0.00;eor
       3897;2019071413;   10;  0.00;eor
       3897;2019071414;   10;  0.00;eor
       3897;2019071415;   10;  0.00;eor
       3897;2019071416;   10;  0.00;eor
       3897;2019071417;   10;  0.00;eor
       3897;2019071418;   10;  0.00;eor
       3897;2019071419;   10;  0.00;eor
       3897;2019071420;   10;  0.00;eor
       3897;2019071503;   10;  0.00;eor
       3897;2019071504;   10;  0.00;eor
       3897;2019071505;   10;  0.00;eor
       3897;2019071506;   10;  0.00;eor
       3897;2019071507;   10;  0.00;eor
       3897;2019071508;   10;  0.00;eor
       3897;2019071509;   10;  0.00;eor
       3897;2019071510;   10;  2.00;eor
       3897;2019071511;   10;  0.00;eor
       3897;2019071512;   10;  1.00;eor
       3897;2019071513;   10; 19.00;eor
       3897;2019071514;   10; 13.00;eor
       3897;2019071515;   10;  3.00;eor
       3897;2019071516;   10;  1.00;eor
       3897;2019071517;   10;  0.00;eor
       3897;2019071518;   10;  0.00;eor
       3897;2019071519;   10;  0.00;eor
       3897;2019071520;   10;  0.00;eor
       3897;2019071603;   10;  0.00;eor
       3897;2019071604;   10;  0.00;eor
       3897;2019071605;   10;  0.00;eor
       3897;2019071606;   10;  0.00;eor
       3897;2019071607;   10;  5.00;eor
       3897;2019071608;   10;  1.00;eor
       3897;2019071609;   10;  0.00;eor
       3897;2019071610;   10; 18.00;eor
       3897;2019071611;   10; 21.00;eor
       3897;2019071612;   10; 20.00;eor
       3897;2019071613;   10; 21.00;eor
       3897;2019071614;   10; 24.00;eor
       3897;2019071615;   10; 42.00;eor
       3897;2019071616;   10; 46.00;eor
       3897;2019071617;   10; 59.00;eor
       3897;2019071618;   10; 60.00;eor
       3897;2019071619;   10; 59.00;eor
       3897;2019071620;   10;  2.00;eor
       3897;2019071703;   10;  0.00;eor
       3897;2019071704;   10;  0.00;eor
       3897;2019071705;   10;  0.00;eor
       3897;2019071706;   10;  3.00;eor
       3897;2019071707;   10;  5.00;eor
       3897;2019071708;   10; 26.00;eor
       3897;2019071709;   10; 11.00;eor
       3897;2019071710;   10; 30.00;eor
       3897;2019071711;   10;  7.00;eor
       3897;2019071712;   10;  0.00;eor
       3897;2019071713;   10;  0.00;eor
       3897;2019071714;   10; 29.00;eor
       3897;2019071715;   10; 60.00;eor
       3897;2019071716;   10; 60.00;eor
       3897;2019071717;   10; 60.00;eor
       3897;2019071718;   10; 60.00;eor
       3897;2019071719;   10; 60.00;eor
       3897;2019071720;   10;  6.00;eor
       3897;2019071803;   10;  0.00;eor
       3897;2019071804;   10;  0.00;eor
       3897;2019071805;   10; 50.00;eor
       3897;2019071806;   10; 58.00;eor
       3897;2019071807;   10; 60.00;eor
       3897;2019071808;   10; 60.00;eor
       3897;2019071809;   10; 60.00;eor
       3897;2019071810;   10; 60.00;eor
       3897;2019071811;   10; 60.00;eor
       3897;2019071812;   10; 60.00;eor
       3897;2019071813;   10; 60.00;eor
       3897;2019071814;   10; 47.00;eor
       3897;2019071815;   10; 26.00;eor
       3897;2019071816;   10; 40.00;eor
       3897;2019071817;   10; 12.00;eor
       3897;2019071818;   10;  2.00;eor
       3897;2019071819;   10;  0.00;eor
       3897;2019071820;   10;  0.00;eor
       3897;2019071903;   10;  0.00;eor
       3897;2019071904;   10;  0.00;eor
       3897;2019071905;   10;  4.00;eor
       3897;2019071906;   10;  2.00;eor
       3897;2019071907;   10;  6.00;eor
       3897;2019071908;   10; 16.00;eor
       3897;2019071909;   10; 57.00;eor
       3897;2019071910;   10; 57.00;eor
       3897;2019071911;   10; 34.00;eor
       3897;2019071912;   10; 41.00;eor
       3897;2019071913;   10; 46.00;eor
       3897;2019071914;   10; 35.00;eor
       3897;2019071915;   10; 44.00;eor
       3897;2019071916;   10; 55.00;eor
       3897;2019071917;   10; 46.00;eor
       3897;2019071918;   10; 45.00;eor
       3897;2019071919;   10;  4.00;eor
       3897;2019071920;   10;  0.00;eor
       3897;2019072003;   10;  0.00;eor
       3897;2019072004;   10;  0.00;eor
       3897;2019072005;   10; 12.00;eor
       3897;2019072006;   10; 22.00;eor
       3897;2019072007;   10; 60.00;eor
       3897;2019072008;   10; 60.00;eor
       3897;2019072009;   10; 60.00;eor
       3897;2019072010;   10; 27.00;eor
       3897;2019072011;   10; 49.00;eor
       3897;2019072012;   10; 60.00;eor
       3897;2019072013;   10; 58.00;eor
       3897;2019072014;   10; 29.00;eor
       3897;2019072015;   10; 43.00;eor
       3897;2019072016;   10;  1.00;eor
       3897;2019072017;   10;  0.00;eor
       3897;2019072018;   10;  0.00;eor
       3897;2019072019;   10;  0.00;eor
       3897;2019072020;   10;  0.00;eor
       3897;2019072103;   10;  0.00;eor
       3897;2019072104;   10;  0.00;eor
       3897;2019072105;   10;  0.00;eor
       3897;2019072106;   10;  0.00;eor
       3897;2019072107;   10; 22.00;eor
       3897;2019072108;   10; 33.00;eor
       3897;2019072109;   10; 25.00;eor
       3897;2019072110;   10; 10.00;eor
       3897;2019072111;   10; 24.00;eor
       3897;2019072112;   10; 38.00;eor
       3897;2019072113;   10; 41.00;eor
       3897;2019072114;   10; 49.00;eor
       3897;2019072115;   10; 42.00;eor
       3897;2019072116;   10; 55.00;eor
       3897;2019072117;   10; 50.00;eor
       3897;2019072118;   10; 59.00;eor
       3897;2019072119;   10; 60.00;eor
       3897;2019072120;   10; 12.00;eor
       3897;2019072203;   10;  0.00;eor
       3897;2019072204;   10;  0.00;eor
       3897;2019072205;   10; 26.00;eor
       3897;2019072206;   10; 46.00;eor
       3897;2019072207;   10;  0.00;eor
       3897;2019072208;   10;  1.00;eor
       3897;2019072209;   10;  6.00;eor
       3897;2019072210;   10;  0.00;eor
       3897;2019072211;   10;  0.00;eor
       3897;2019072212;   10;  0.00;eor
       3897;2019072213;   10;  0.00;eor
       3897;2019072214;   10;  0.00;eor
       3897;2019072215;   10;  0.00;eor
       3897;2019072216;   10;  0.00;eor
       3897;2019072217;   10;  0.00;eor
       3897;2019072218;   10;  0.00;eor
       3897;2019072219;   10;  0.00;eor
       3897;2019072220;   10;  0.00;eor
       3897;2019072303;   10;  0.00;eor
       3897;2019072304;   10;  0.00;eor
       3897;2019072305;   10; 53.00;eor
       3897;2019072306;   10; 43.00;eor
       3897;2019072307;   10; 48.00;eor
       3897;2019072308;   10; 60.00;eor
       3897;2019072309;   10; 60.00;eor
       3897;2019072310;   10; 60.00;eor
       3897;2019072311;   10; 59.00;eor
       3897;2019072312;   10; 58.00;eor
       3897;2019072313;   10; 57.00;eor
       3897;2019072314;   10; 58.00;eor
       3897;2019072315;   10; 60.00;eor
       3897;2019072316;   10; 59.00;eor
       3897;2019072317;   10; 60.00;eor
       3897;2019072318;   10; 60.00;eor
       3897;2019072319;   10; 60.00;eor
       3897;2019072320;   10; 13.00;eor
       3897;2019072403;   10;  0.00;eor
       3897;2019072404;   10;  4.00;eor
       3897;2019072405;   10; 60.00;eor
       3897;2019072406;   10; 60.00;eor
       3897;2019072407;   10; 60.00;eor
       3897;2019072408;   10; 60.00;eor
       3897;2019072409;   10; 60.00;eor
       3897;2019072410;   10; 60.00;eor
       3897;2019072411;   10; 59.00;eor
       3897;2019072412;   10; 60.00;eor
       3897;2019072413;   10; 60.00;eor
       3897;2019072414;   10; 60.00;eor
       3897;2019072415;   10; 60.00;eor
       3897;2019072416;   10; 60.00;eor
       3897;2019072417;   10; 59.00;eor
       3897;2019072418;   10; 60.00;eor
       3897;2019072419;   10; 50.00;eor
       3897;2019072420;   10;  0.00;eor
       3897;2019072503;   10;  0.00;eor
       3897;2019072504;   10;  0.00;eor
       3897;2019072505;   10; 37.00;eor
       3897;2019072506;   10; 60.00;eor
       3897;2019072507;   10; 60.00;eor
       3897;2019072508;   10; 60.00;eor
       3897;2019072509;   10; 60.00;eor
       3897;2019072510;   10; 60.00;eor
       3897;2019072511;   10; 35.00;eor
       3897;2019072512;   10; 46.00;eor
       3897;2019072513;   10; 60.00;eor
       3897;2019072514;   10; 60.00;eor
       3897;2019072515;   10; 46.00;eor
       3897;2019072516;   10; 56.00;eor
       3897;2019072517;   10; 43.00;eor
       3897;2019072518;   10; 32.00;eor
       3897;2019072519;   10; 41.00;eor
       3897;2019072520;   10;  0.00;eor
       3897;2019072603;   10;  0.00;eor
       3897;2019072604;   10;  0.00;eor
       3897;2019072605;   10; 53.00;eor
       3897;2019072606;   10; 60.00;eor
       3897;2019072607;   10; 60.00;eor
       3897;2019072608;   10; 60.00;eor
       3897;2019072609;   10; 60.00;eor
       3897;2019072610;   10; 60.00;eor
       3897;2019072611;   10; 60.00;eor
       3897;2019072612;   10; 60.00;eor
       3897;2019072613;   10; 60.00;eor
       3897;2019072614;   10; 60.00;eor
       3897;2019072615;   10; 60.00;eor
       3897;2019072616;   10; 60.00;eor
       3897;2019072617;   10; 60.00;eor
       3897;2019072618;   10; 60.00;eor
       3897;2019072619;   10; 60.00;eor
       3897;2019072620;   10; 14.00;eor
       3897;2019072703;   10;  0.00;eor
       3897;2019072704;   10;  0.00;eor
       3897;2019072705;   10; 30.00;eor
       3897;2019072706;   10; 45.00;eor
       3897;2019072707;   10; 59.00;eor
       3897;2019072708;   10; 60.00;eor
       3897;2019072709;   10; 60.00;eor
       3897;2019072710;   10; 60.00;eor
       3897;2019072711;   10; 60.00;eor
       3897;2019072712;   10; 60.00;eor
       3897;2019072713;   10; 60.00;eor
       3897;2019072714;   10; 60.00;eor
       3897;2019072715;   10; 60.00;eor
       3897;2019072716;   10; 60.00;eor
       3897;2019072717;   10; 59.00;eor
       3897;2019072718;   10; 60.00;eor
       3897;2019072719;   10; 44.00;eor
       3897;2019072720;   10;  0.00;eor
       3897;2019072803;   10;  0.00;eor
       3897;2019072804;   10;  0.00;eor
       3897;2019072805;   10; 33.00;eor
       3897;2019072806;   10; 41.00;eor
       3897;2019072807;   10;  0.00;eor
       3897;2019072808;   10;  4.00;eor
       3897;2019072809;   10; 60.00;eor
       3897;2019072810;   10; 60.00;eor
       3897;2019072811;   10; 60.00;eor
       3897;2019072812;   10; 49.00;eor
       3897;2019072813;   10; 15.00;eor
       3897;2019072814;   10; 39.00;eor
       3897;2019072815;   10; 60.00;eor
       3897;2019072816;   10; 60.00;eor
       3897;2019072817;   10; 58.00;eor
       3897;2019072818;   10; 60.00;eor
       3897;2019072819;   10; 15.00;eor
       3897;2019072820;   10;  0.00;eor
       3897;2019072903;   10;  0.00;eor
       3897;2019072904;   10;  0.00;eor
       3897;2019072905;   10;  9.00;eor
       3897;2019072906;   10; 40.00;eor
       3897;2019072907;   10; 59.00;eor
       3897;2019072908;   10; 60.00;eor
       3897;2019072909;   10; 53.00;eor
       3897;2019072910;   10; 57.00;eor
       3897;2019072911;   10; 54.00;eor
       3897;2019072912;   10; 60.00;eor
       3897;2019072913;   10; 60.00;eor
       3897;2019072914;   10;  1.00;eor
       3897;2019072915;   10;  0.00;eor
       3897;2019072916;   10;  0.00;eor
       3897;2019072917;   10;  0.00;eor
       3897;2019072918;   10;  0.00;eor
       3897;2019072919;   10;  0.00;eor
       3897;2019072920;   10;  0.00;eor
       3897;2019073003;   10;  0.00;eor
       3897;2019073004;   10;  0.00;eor
       3897;2019073005;   10;  0.00;eor
       3897;2019073006;   10;  0.00;eor
       3897;2019073007;   10;  0.00;eor
       3897;2019073008;   10;  3.00;eor
       3897;2019073009;   10;  0.00;eor
       3897;2019073010;   10;  0.00;eor
       3897;2019073011;   10;  7.00;eor
       3897;2019073012;   10;  0.00;eor
       3897;2019073013;   10;  0.00;eor
       3897;2019073014;   10;  0.00;eor
       3897;2019073015;   10;  0.00;eor
       3897;2019073016;   10;  0.00;eor
       3897;2019073017;   10;  0.00;eor
       3897;2019073018;   10;  0.00;eor
       3897;2019073019;   10;  6.00;eor
       3897;2019073020;   10;  0.00;eor
       3897;2019073103;   10;  0.00;eor
       3897;2019073104;   10;  0.00;eor
       3897;2019073105;   10;  0.00;eor
       3897;2019073106;   10;  0.00;eor
       3897;2019073107;   10;  0.00;eor
       3897;2019073108;   10;  0.00;eor
       3897;2019073109;   10;  0.00;eor
       3897;2019073110;   10;  4.00;eor
       3897;2019073111;   10; 11.00;eor
       3897;2019073112;   10;  0.00;eor
       3897;2019073113;   10; 47.00;eor
       3897;2019073114;   10;  0.00;eor
       3897;2019073115;   10;  3.00;eor
       3897;2019073116;   10; 45.00;eor
       3897;2019073117;   10; 28.00;eor
       3897;2019073118;   10; 12.00;eor
       3897;2019073119;   10;  0.00;eor
       3897;2019073120;   10;  0.00;eor
       3897;2019080103;   10;  0.00;eor
       3897;2019080104;   10;  0.00;eor
       3897;2019080105;   10;  0.00;eor
       3897;2019080106;   10; 40.00;eor
       3897;2019080107;   10; 60.00;eor
       3897;2019080108;   10; 50.00;eor
       3897;2019080109;   10; 38.00;eor
       3897;2019080110;   10; 42.00;eor
       3897;2019080111;   10; 55.00;eor
       3897;2019080112;   10; 43.00;eor
       3897;2019080113;   10; 60.00;eor
       3897;2019080114;   10; 47.00;eor
       3897;2019080115;   10; 41.00;eor
       3897;2019080116;   10;  1.00;eor
       3897;2019080117;   10; 12.00;eor
       3897;2019080118;   10; 60.00;eor
       3897;2019080119;   10; 18.00;eor
       3897;2019080120;   10;  0.00;eor
       3897;2019080203;   10;  0.00;eor
       3897;2019080204;   10;  0.00;eor
       3897;2019080205;   10;  0.00;eor
       3897;2019080206;   10;  0.00;eor
       3897;2019080207;   10;  0.00;eor
       3897;2019080208;   10;  0.00;eor
       3897;2019080209;   10;  0.00;eor
       3897;2019080210;   10;  7.00;eor
       3897;2019080211;   10; 60.00;eor
       3897;2019080212;   10;  8.00;eor
       3897;2019080213;   10;  2.00;eor
       3897;2019080214;   10; 59.00;eor
       3897;2019080215;   10; 35.00;eor
       3897;2019080216;   10; 52.00;eor
       3897;2019080217;   10; 39.00;eor
       3897;2019080218;   10; 28.00;eor
       3897;2019080219;   10;  8.00;eor
       3897;2019080220;   10;  0.00;eor
       3897;2019080303;   10;  0.00;eor
       3897;2019080304;   10;  0.00;eor
       3897;2019080305;   10; 35.00;eor
       3897;2019080306;   10; 60.00;eor
       3897;2019080307;   10; 46.00;eor
       3897;2019080308;   10; 47.00;eor
       3897;2019080309;   10; 52.00;eor
       3897;2019080310;   10;  8.00;eor
       3897;2019080311;   10; 21.00;eor
       3897;2019080312;   10; 32.00;eor
       3897;2019080313;   10; 47.00;eor
       3897;2019080314;   10; 33.00;eor
       3897;2019080315;   10;  2.00;eor
       3897;2019080316;   10; 45.00;eor
       3897;2019080317;   10; 60.00;eor
       3897;2019080318;   10; 52.00;eor
       3897;2019080319;   10;  9.00;eor
       3897;2019080320;   10;  0.00;eor
       3897;2019080403;   10;  0.00;eor
       3897;2019080404;   10;  0.00;eor
       3897;2019080405;   10; 41.00;eor
       3897;2019080406;   10; 50.00;eor
       3897;2019080407;   10;  1.00;eor
       3897;2019080408;   10;  2.00;eor
       3897;2019080409;   10; 13.00;eor
       3897;2019080410;   10; 26.00;eor
       3897;2019080411;   10;  2.00;eor
       3897;2019080412;   10;  2.00;eor
       3897;2019080413;   10;  0.00;eor
       3897;2019080414;   10; 14.00;eor
       3897;2019080415;   10;  0.00;eor
       3897;2019080416;   10;  4.00;eor
       3897;2019080417;   10;  2.00;eor
       3897;2019080418;   10; 31.00;eor
       3897;2019080419;   10; 35.00;eor
       3897;2019080420;   10;  0.00;eor
       3897;2019080503;   10;  0.00;eor
       3897;2019080504;   10;  0.00;eor
       3897;2019080505;   10;  0.00;eor
       3897;2019080506;   10; 17.00;eor
       3897;2019080507;   10;  1.00;eor
       3897;2019080508;   10; 42.00;eor
       3897;2019080509;   10; 17.00;eor
       3897;2019080510;   10; 32.00;eor
       3897;2019080511;   10; 35.00;eor
       3897;2019080512;   10; 57.00;eor
       3897;2019080513;   10; 15.00;eor
       3897;2019080514;   10;  5.00;eor
       3897;2019080515;   10;  0.00;eor
       3897;2019080516;   10;  0.00;eor
       3897;2019080517;   10;  0.00;eor
       3897;2019080518;   10;  4.00;eor
       3897;2019080519;   10;  0.00;eor
       3897;2019080520;   10;  0.00;eor
       3897;2019080603;   10;  0.00;eor
       3897;2019080604;   10;  0.00;eor
       3897;2019080605;   10;  0.00;eor
       3897;2019080606;   10; 40.00;eor
       3897;2019080607;   10; 60.00;eor
       3897;2019080608;   10; 59.00;eor
       3897;2019080609;   10; 60.00;eor
       3897;2019080610;   10; 59.00;eor
       3897;2019080611;   10; 60.00;eor
       3897;2019080612;   10; 60.00;eor
       3897;2019080613;   10; 59.00;eor
       3897;2019080614;   10; 49.00;eor
       3897;2019080615;   10; 28.00;eor
       3897;2019080616;   10;  2.00;eor
       3897;2019080617;   10;  0.00;eor
       3897;2019080618;   10;  0.00;eor
       3897;2019080619;   10;  0.00;eor
       3897;2019080620;   10;  0.00;eor
       3897;2019080703;   10;  0.00;eor
       3897;2019080704;   10;  0.00;eor
       3897;2019080705;   10;  0.00;eor
       3897;2019080706;   10; 11.00;eor
       3897;2019080707;   10; 26.00;eor
       3897;2019080708;   10;  5.00;eor
       3897;2019080709;   10;  0.00;eor
       3897;2019080710;   10;  0.00;eor
       3897;2019080711;   10;  0.00;eor
       3897;2019080712;   10;  0.00;eor
       3897;2019080713;   10; 29.00;eor
       3897;2019080714;   10; 60.00;eor
       3897;2019080715;   10; 26.00;eor
       3897;2019080716;   10;  0.00;eor
       3897;2019080717;   10; 36.00;eor
       3897;2019080718;   10; 32.00;eor
       3897;2019080719;   10; 35.00;eor
       3897;2019080720;   10;  0.00;eor
       3897;2019080803;   10;  0.00;eor
       3897;2019080804;   10;  0.00;eor
       3897;2019080805;   10; 29.00;eor
       3897;2019080806;   10; 22.00;eor
       3897;2019080807;   10; 38.00;eor
       3897;2019080808;   10; 11.00;eor
       3897;2019080809;   10; 11.00;eor
       3897;2019080810;   10; 17.00;eor
       3897;2019080811;   10; 26.00;eor
       3897;2019080812;   10; 48.00;eor
       3897;2019080813;   10;  4.00;eor
       3897;2019080814;   10; 45.00;eor
       3897;2019080815;   10; 54.00;eor
       3897;2019080816;   10; 46.00;eor
       3897;2019080817;   10; 59.00;eor
       3897;2019080818;   10; 60.00;eor
       3897;2019080819;   10; 46.00;eor
       3897;2019080820;   10;  0.00;eor
       3897;2019080903;   10;  0.00;eor
       3897;2019080904;   10;  0.00;eor
       3897;2019080905;   10; 37.00;eor
       3897;2019080906;   10; 60.00;eor
       3897;2019080907;   10; 60.00;eor
       3897;2019080908;   10; 60.00;eor
       3897;2019080909;   10; 60.00;eor
       3897;2019080910;   10; 55.00;eor
       3897;2019080911;   10; 38.00;eor
       3897;2019080912;   10;  8.00;eor
       3897;2019080913;   10;  4.00;eor
       3897;2019080914;   10;  0.00;eor
       3897;2019080915;   10;  0.00;eor
       3897;2019080916;   10;  0.00;eor
       3897;2019080917;   10;  0.00;eor
       3897;2019080918;   10;  0.00;eor
       3897;2019080919;   10;  0.00;eor
       3897;2019080920;   10;  0.00;eor
       3897;2019081003;   10;  0.00;eor
       3897;2019081004;   10;  0.00;eor
       3897;2019081005;   10;  0.00;eor
       3897;2019081006;   10; 25.00;eor
       3897;2019081007;   10; 59.00;eor
       3897;2019081008;   10; 34.00;eor
       3897;2019081009;   10; 43.00;eor
       3897;2019081010;   10; 43.00;eor
       3897;2019081011;   10; 17.00;eor
       3897;2019081012;   10;  3.00;eor
       3897;2019081013;   10; 14.00;eor
       3897;2019081014;   10; 22.00;eor
       3897;2019081015;   10; 28.00;eor
       3897;2019081016;   10;  4.00;eor
       3897;2019081017;   10; 49.00;eor
       3897;2019081018;   10; 37.00;eor
       3897;2019081019;   10;  8.00;eor
       3897;2019081020;   10;  0.00;eor
       3897;2019081103;   10;  0.00;eor
       3897;2019081104;   10;  0.00;eor
       3897;2019081105;   10; 28.00;eor
       3897;2019081106;   10; 60.00;eor
       3897;2019081107;   10; 58.00;eor
       3897;2019081108;   10; 59.00;eor
       3897;2019081109;   10; 60.00;eor
       3897;2019081110;   10; 60.00;eor
       3897;2019081111;   10; 60.00;eor
       3897;2019081112;   10; 57.00;eor
       3897;2019081113;   10; 46.00;eor
       3897;2019081114;   10; 30.00;eor
       3897;2019081115;   10; 43.00;eor
       3897;2019081116;   10; 21.00;eor
       3897;2019081117;   10; 16.00;eor
       3897;2019081118;   10; 40.00;eor
       3897;2019081119;   10;  0.00;eor
       3897;2019081120;   10;  0.00;eor
       3897;2019081203;   10;  0.00;eor
       3897;2019081204;   10;  0.00;eor
       3897;2019081205;   10; 14.00;eor
       3897;2019081206;   10; 60.00;eor
       3897;2019081207;   10; 60.00;eor
       3897;2019081208;   10; 60.00;eor
       3897;2019081209;   10; 56.00;eor
       3897;2019081210;   10; 57.00;eor
       3897;2019081211;   10; 57.00;eor
       3897;2019081212;   10; 39.00;eor
       3897;2019081213;   10; 30.00;eor
       3897;2019081214;   10; 15.00;eor
       3897;2019081215;   10; 25.00;eor
       3897;2019081216;   10; 46.00;eor
       3897;2019081217;   10;  0.00;eor
       3897;2019081218;   10; 32.00;eor
       3897;2019081219;   10; 19.00;eor
       3897;2019081220;   10;  0.00;eor
       3897;2019081303;   10;  0.00;eor
       3897;2019081304;   10;  0.00;eor
       3897;2019081305;   10;  0.00;eor
       3897;2019081306;   10;  2.00;eor
       3897;2019081307;   10; 11.00;eor
       3897;2019081308;   10; 32.00;eor
       3897;2019081309;   10; 33.00;eor
       3897;2019081310;   10; 50.00;eor
       3897;2019081311;   10; 10.00;eor
       3897;2019081312;   10;  0.00;eor
       3897;2019081313;   10;  2.00;eor
       3897;2019081314;   10;  1.00;eor
       3897;2019081315;   10; 37.00;eor
       3897;2019081316;   10; 18.00;eor
       3897;2019081317;   10; 40.00;eor
       3897;2019081318;   10; 56.00;eor
       3897;2019081319;   10;  8.00;eor
       3897;2019081320;   10;  0.00;eor
       3897;2019081403;   10;  0.00;eor
       3897;2019081404;   10;  0.00;eor
       3897;2019081405;   10;  0.00;eor
       3897;2019081406;   10;  0.00;eor
       3897;2019081407;   10;  7.00;eor
       3897;2019081408;   10; 52.00;eor
       3897;2019081409;   10; 60.00;eor
       3897;2019081410;   10; 52.00;eor
       3897;2019081411;   10; 29.00;eor
       3897;2019081412;   10; 19.00;eor
       3897;2019081413;   10; 54.00;eor
       3897;2019081414;   10; 27.00;eor
       3897;2019081415;   10; 45.00;eor
       3897;2019081416;   10; 44.00;eor
       3897;2019081417;   10; 52.00;eor
       3897;2019081418;   10;  7.00;eor
       3897;2019081419;   10;  0.00;eor
       3897;2019081420;   10;  0.00;eor
       3897;2019081503;   10;  0.00;eor
       3897;2019081504;   10;  0.00;eor
       3897;2019081505;   10;  0.00;eor
       3897;2019081506;   10;  0.00;eor
       3897;2019081507;   10;  0.00;eor
       3897;2019081508;   10;  0.00;eor
       3897;2019081509;   10;  0.00;eor
       3897;2019081510;   10;  0.00;eor
       3897;2019081511;   10;  0.00;eor
       3897;2019081512;   10;  0.00;eor
       3897;2019081513;   10;  0.00;eor
       3897;2019081514;   10;  0.00;eor
       3897;2019081515;   10;  0.00;eor
       3897;2019081516;   10;  2.00;eor
       3897;2019081517;   10;  0.00;eor
       3897;2019081518;   10;  0.00;eor
       3897;2019081519;   10; 11.00;eor
       3897;2019081520;   10;  0.00;eor
       3897;2019081603;   10;  0.00;eor
       3897;2019081604;   10;  0.00;eor
       3897;2019081605;   10;  0.00;eor
       3897;2019081606;   10;  0.00;eor
       3897;2019081607;   10; 23.00;eor
       3897;2019081608;   10;  2.00;eor
       3897;2019081609;   10;  4.00;eor
       3897;2019081610;   10; 24.00;eor
       3897;2019081611;   10; 16.00;eor
       3897;2019081612;   10; 41.00;eor
       3897;2019081613;   10; 44.00;eor
       3897;2019081614;   10; 46.00;eor
       3897;2019081615;   10; 35.00;eor
       3897;2019081616;   10; 34.00;eor
       3897;2019081617;   10; 17.00;eor
       3897;2019081618;   10;  0.00;eor
       3897;2019081619;   10;  1.00;eor
       3897;2019081620;   10;  0.00;eor
       3897;2019081703;   10;  0.00;eor
       3897;2019081704;   10;  0.00;eor
       3897;2019081705;   10;  0.00;eor
       3897;2019081706;   10;  0.00;eor
       3897;2019081707;   10;  0.00;eor
       3897;2019081708;   10;  0.00;eor
       3897;2019081709;   10;  0.00;eor
       3897;2019081710;   10;  0.00;eor
       3897;2019081711;   10; 20.00;eor
       3897;2019081712;   10; 38.00;eor
       3897;2019081713;   10;  0.00;eor
       3897;2019081714;   10;  6.00;eor
       3897;2019081715;   10;  0.00;eor
       3897;2019081716;   10;  0.00;eor
       3897;2019081717;   10;  0.00;eor
       3897;2019081718;   10; 53.00;eor
       3897;2019081719;   10; 20.00;eor
       3897;2019081720;   10;  0.00;eor
       3897;2019081803;   10;  0.00;eor
       3897;2019081804;   10;  0.00;eor
       3897;2019081805;   10;  0.00;eor
       3897;2019081806;   10;  0.00;eor
       3897;2019081807;   10;  9.00;eor
       3897;2019081808;   10;  1.00;eor
       3897;2019081809;   10;  0.00;eor
       3897;2019081810;   10;  0.00;eor
       3897;2019081811;   10;  0.00;eor
       3897;2019081812;   10;  0.00;eor
       3897;2019081813;   10;  0.00;eor
       3897;2019081814;   10;  0.00;eor
       3897;2019081815;   10;  0.00;eor
       3897;2019081816;   10; 11.00;eor
       3897;2019081817;   10; 31.00;eor
       3897;2019081818;   10; 41.00;eor
       3897;2019081819;   10;  1.00;eor
       3897;2019081820;   10;  0.00;eor
       3897;2019081903;   10;  0.00;eor
       3897;2019081904;   10;  0.00;eor
       3897;2019081905;   10;  0.00;eor
       3897;2019081906;   10;  3.00;eor
       3897;2019081907;   10; 22.00;eor
       3897;2019081908;   10; 57.00;eor
       3897;2019081909;   10; 60.00;eor
       3897;2019081910;   10; 54.00;eor
       3897;2019081911;   10; 54.00;eor
       3897;2019081912;   10; 58.00;eor
       3897;2019081913;   10; 44.00;eor
       3897;2019081914;   10; 24.00;eor
       3897;2019081915;   10; 21.00;eor
       3897;2019081916;   10; 37.00;eor
       3897;2019081917;   10; 36.00;eor
       3897;2019081918;   10;  2.00;eor
       3897;2019081919;   10;  0.00;eor
       3897;2019081920;   10;  0.00;eor
       3897;2019082003;   10;  0.00;eor
       3897;2019082004;   10;  0.00;eor
       3897;2019082005;   10; 16.00;eor
       3897;2019082006;   10; 60.00;eor
       3897;2019082007;   10; 60.00;eor
       3897;2019082008;   10; 60.00;eor
       3897;2019082009;   10; 60.00;eor
       3897;2019082010;   10; 60.00;eor
       3897;2019082011;   10; 58.00;eor
       3897;2019082012;   10; 55.00;eor
       3897;2019082013;   10; 53.00;eor
       3897;2019082014;   10; 34.00;eor
       3897;2019082015;   10; 31.00;eor
       3897;2019082016;   10; 37.00;eor
       3897;2019082017;   10; 43.00;eor
       3897;2019082018;   10; 21.00;eor
       3897;2019082019;   10;  2.00;eor
       3897;2019082020;   10;  0.00;eor
       3897;2019082103;   10;  0.00;eor
       3897;2019082104;   10;  0.00;eor
       3897;2019082105;   10; 11.00;eor
       3897;2019082106;   10; 60.00;eor
       3897;2019082107;   10; 60.00;eor
       3897;2019082108;   10; 60.00;eor
